created_at,id,full_text,user_id,user_name,user_screen_name,user_location,user_description,user_followers_count,retweet_count,favorite_count,lang
Wed Sep 30 21:02:50 +0000 2020,1311411203412054016,@FallGuysGame @timthetatman Nah bro this aint it. Having to win crowns is how you could tell if someone was a complete bot or not 🙄,2319938422,Marius 🇳🇴🏴󠁧󠁢󠁥󠁮󠁧󠁿,OhhMariius,"Stavanger, Norway","Fitness, Gaming & United 🔴",213,0,0,en
Wed Sep 30 21:02:21 +0000 2020,1311411081030504448,@FallGuysGame @timthetatman When will you add fall guys to xbox :(,1304243706455703553,Kamil Morales,KamilMorales4,,God first,0,0,0,en
Wed Sep 30 21:00:39 +0000 2020,1311410655359107081,"@FallGuysGame @timthetatman Get rid of team games, no one wants them!",1305162756719603714,FallGuysArmy,BotsFall,,"BeanBot was betrayed, BeanBot wants revenge, follow me for BeanBot content!",27,0,0,en
Wed Sep 30 20:58:33 +0000 2020,1311410127551954945,@FallGuysGame @timthetatman Why did I just get a 16 player hexagons,1305868677640720390,Layne T,LayneT81897130,,I like Fall Guys,0,0,0,en
Wed Sep 30 20:56:14 +0000 2020,1311409541750444035,@FallGuysGame @timthetatman CAN WE GET A STATS LEADERBOARD?,899519274506743810,SWERVGENERAL,NiKTruX,"Milwaukee, WI",Knowledge Collector. #MFAM 🐻,107,0,1,en
Wed Sep 30 20:54:16 +0000 2020,1311409048898670593,@FallGuysGame @timthetatman xbox release pls tnx,1081060483,blaz jeso,jesogang,Republic of Slovenia,,11,0,0,en
Wed Sep 30 20:54:04 +0000 2020,1311408996343898112,@FallGuysGame @timthetatman Has the party size increased?,2558291406,Comiboog is Fish Dhaddy,ComiBoog,,Doesn’t finish video games | Member of Manime & the TV’s | Samus main 🛸,151,0,0,en
Wed Sep 30 20:53:33 +0000 2020,1311408866442326016,@FallGuysGame @timthetatman Fall Guys is end !!!!,1221163312244760577,Adixson🇵🇱,Adixson5,"Wielkopolskie, Polska",YT: Adixson,2,0,0,en
Wed Sep 30 20:51:43 +0000 2020,1311408404238413825,@FallGuysGame @timthetatman Will fall guys come to Xbox one?,1303113395399536641,Tobi,Onodu3,,I like to draw Anime,0,0,0,en
Wed Sep 30 20:50:44 +0000 2020,1311408157676183558,"@FallGuysGame @timthetatman I just got my first crown, after playing it exclusively since say 1. I feel so happy now!",51969559,BOHICA,bearcatrunner,,,52,0,0,en
Wed Sep 30 20:46:37 +0000 2020,1311407123096633344,@FallGuysGame @timthetatman So will there be like some crown progress bar for everytime you make it to the finally,765625842684694528,bloxniro,bloxisnear,,,3,0,0,en
Wed Sep 30 20:41:04 +0000 2020,1311405726372376577,@FallGuysGame @timthetatman How tall are the game characters ؟,1276693909029208064,Gumball_750,750Gumball,,,0,0,0,en
Wed Sep 30 20:38:01 +0000 2020,1311404959636885505,@FallGuysGame @timthetatman I'm designing a Shoe for your Game next,82527270,ob3LisK 🎈,MrTaTTooeD,"Tennessee, USA",I do Custom Shoes. Partnered with https://t.co/ivBjzpxMwl @LiveBeasted @TheRogueEnergy @GamerGrindCo. MLG Pro since 07. I'm the Black Sheep of Gaming.,471,0,0,en
Wed Sep 30 20:36:56 +0000 2020,1311404687875354624,@FallGuysGame @timthetatman how is it hard to win?? anyone that can’t win has serious mental issues and should seek medical help immediately,831752174761869314,jake,jakepockrus,no,hi,27,0,0,en
Wed Sep 30 20:35:07 +0000 2020,1311404229500772353,@FallGuysGame @timthetatman Ok I might start playing again😄,1255432901145042949,TheSaddestSlurp,SadSlurp,,"#SaveSaveTheWorld, #BLM",1,0,0,en
Wed Sep 30 20:33:09 +0000 2020,1311403733063020551,@FallGuysGame @timthetatman @jimbosup  JAJAAJJA,1950484345,Seaa,aa_seaa,,,19,0,0,es
Wed Sep 30 20:31:33 +0000 2020,1311403331676450816,@FallGuysGame @timthetatman I’ve only won once...,894323953132490752,Miss Ara,Miss_Arachu,,"#BlackLivesMatter Also I’m very funny, not that cute, and like food. https://t.co/ScoKgt6nQi",18,0,0,en
Wed Sep 30 20:27:34 +0000 2020,1311402326985506816,@FallGuysGame @timthetatman Will you ever come to the xbox or you guys ignoring us,2605326754,Lem Dog | Wolf Pack Scout,BegottenLemming,,Xbox player GT BegottenLemming. 2k20 PF and Center for WolfPack Sl2K All-Star Season 1,414,0,0,en
Wed Sep 30 20:26:52 +0000 2020,1311402153043525632,"@FallGuysGame @timthetatman hi, do you think you could add a practice mode where you can select  any map to practice on with bots maybe? if so that would be great and maybe i could get a win by practicing. thanks.",1299827948653105152,Sean Knox,SeanKno31621177,,,0,0,0,en
Wed Sep 30 20:25:50 +0000 2020,1311401891646103556,@FallGuysGame @timthetatman make this official https://t.co/wjzKv5azlS,1263860179705237505,Mr.Versaci Cum Sock,McNastyInc,your closet,get outta my bio,22,0,0,en
Wed Sep 30 20:25:33 +0000 2020,1311401819671756801,@FallGuysGame @timthetatman What about a stat tracker?,145718474,Josh Hendershott,JoshHendershott,North Canton ,"Pirates, Pens, Steelers, Primanti Bros.",171,0,0,en
Wed Sep 30 20:21:37 +0000 2020,1311400829694468096,@FallGuysGame @timthetatman Dead game?,1106306680185327621,SySco7t,SySco7t,,I am,3,0,0,en
Wed Sep 30 20:21:36 +0000 2020,1311400827668459520,@FallGuysGame @timthetatman Took only one season for the participation trophies to come out? RIP...,332517485,MT_Max,mtmax07,"Grand Rapids, MI",,26,0,1,en
Wed Sep 30 20:21:35 +0000 2020,1311400824690614275,@FallGuysGame Just waiting a promotion to buy the game and join the fall team,1261057641670991874,Nivek326,nivek3261,,"Just relaxing here, don't mind me...",1,0,0,en
Wed Sep 30 20:21:20 +0000 2020,1311400762090557440,"@FallGuysGame @timthetatman 34 on the season, stages got a little change up but still feels like a chore. Trying to finish the season but bored at this point, I've been letting my kids play since they're not over it and I get the season experience",16104712,Zachary Miller,Psykokud,,,160,0,0,en
Wed Sep 30 20:21:06 +0000 2020,1311400700526686210,@FallGuysGame @timthetatman I hope the store in season 2 features more items. I also hope we will get a chance to buy the items we missed in season 1. So many things I’d like to get but I keep getting Coming Soon in the majority of my store slots. 😢,1146916474713509888,Lona Misa,Jen_iDesign,,Graphic Designer who loves video games.,23,0,0,en
Wed Sep 30 20:16:56 +0000 2020,1311399653246525440,@FallGuysGame @timthetatman Hell yea!,1001253386304479233,Jared Coppola,tidal_force_,"Arizona, USA","Yo I’m Jared. I like art, photography, film, music, video games etc.",55,0,0,en
Wed Sep 30 20:16:02 +0000 2020,1311399426523500544,@FallGuysGame @timthetatman Crossplay when?????,3138328687,Shadows in the dark,Darkdepth2000,,,125,0,0,en
Wed Sep 30 20:12:59 +0000 2020,1311398657317535745,@FallGuysGame @timthetatman @DatNewJalen they're back at it again,1141112533,Treouis,MrTreouis,"Iowa, USA","D&D / Smash / Human Rights

WEAR A FUCKING MASK",17,0,1,en
Wed Sep 30 20:10:59 +0000 2020,1311398157343916038,@FallGuysGame @timthetatman Can you add to other consoles? Can you hear that loud and clear.,3234183150,Sherbert,ZippySherb,,ACNH 💖💖,5,0,0,en
Wed Sep 30 20:06:32 +0000 2020,1311397034868510721,@FallGuysGame @timthetatman Thank u 🙏🥺 I had never one a single crown😭,221795762,Eyleen 🧼🧽🚿,Gatormenta,Costa Rica,"Fotógrafa profesional, Crazy cat lady, Canyoning. Obsesión del momento: 90 days fiance",504,0,0,en
Wed Sep 30 20:01:35 +0000 2020,1311395789353242626,@FallGuysGame @timthetatman I want this game so bad!,3312514549,MancaveTV,mancave_tv,,Twitch Affiliate•YouTuber• Gaming and Just Chatting•Sports Lover • #faze5 || Business arsenalworld360@gmail.com,3658,0,0,en
Wed Sep 30 20:00:30 +0000 2020,1311395515683106817,@FallGuysGame @timthetatman So all the wins I got in Season 1 will be useless because NOW you’ve added nameplates 😞,774081740,sarah,myeIectricIove,San Diego • SDSU • she/her,"𝘈𝘭𝘭 𝘵𝘩𝘦 𝘱𝘳𝘰𝘮𝘪𝘴𝘦𝘴 𝘢𝘵 𝘴𝘶𝘯𝘥𝘰𝘸𝘯, 𝘐 𝘮𝘦𝘢𝘯𝘵 𝘵𝘩𝘦𝘮 𝘭𝘪𝘬𝘦 𝘵𝘩𝘦 𝘳𝘦𝘴𝘵 Multifandom | PS4, PC &  (sometimes) Switch 🎮",269,0,0,en
Wed Sep 30 19:59:44 +0000 2020,1311395324775272449,@FallGuysGame @timthetatman Where’s my owl skin though? I’m over 50 days of waiting! https://t.co/8FzOoW9wsC,18113450,Amanda 🦒,AmandaLovesYouu,USA,"I work smarter, not harder.",114,0,1,en
Wed Sep 30 19:57:17 +0000 2020,1311394707268870144,@FallGuysGame @timthetatman Descending Gentlemen https://t.co/X8MDG8a1F7,1243605288508428289,mmm monkey,Stiinkadoodle,yes,garfield,13,0,0,en
Wed Sep 30 19:57:13 +0000 2020,1311394690722402304,@FallGuysGame @timthetatman How did you hear my feedback? Did you hire a translator? https://t.co/aeieCAbQow,1106723014610243585,FaZe Ewok,Ewok,twitch.tv/ewokttv,15 • Deaf • Twitch Streamer • @fazeclan • @gfuelenergy • @hyperx • 140k YT • 2020 Forbes 30 under 30 • Teen Vogue 21 under 21 • Business inquires: amber@txg.gg,350856,2,140,en
Wed Sep 30 19:55:07 +0000 2020,1311394161472483330,@FallGuysGame @timthetatman Honestly winning the crown was not the problem. I stopped playing due to the amount of hackers in the game,138905325,juan pacheco,guitardude07,"Rockville,MD",#JOHN316 #SKINSNATION #Jesus Philippians 4:13 I can do all things through him who strengthens me.,183,0,0,en
Wed Sep 30 19:53:26 +0000 2020,1311393736732139527,@FallGuysGame Would you consider having costumes reappear later after winners had time to show off for lesser crowns or kudos? I for one do not earn many crowns and see and hear frustrations to win for cosmetics and could see a turn off from the game.,1017487285162561536,Scott Blatz,ScottBlatz,,,0,0,0,en
Wed Sep 30 19:52:30 +0000 2020,1311393501985161216,@FallGuysGame @timthetatman Season 2 gonna add a stat system and leaderboard? Any plans for this in the works?,1262239976487448576,iTrickyNicky,iTrickyNicky2,,I think you love me.,13,0,0,en
Wed Sep 30 19:52:27 +0000 2020,1311393492376211457,"@FallGuysGame @timthetatman I literally have no idea about the featured costumes part or the 600% more crowns. Please tell me what that means, contact me on Discord or this. I don't care which. I'm Hotcoco#4594",1286880665871552512,Hotcoco,Gamer07609360,Hell no.,We need to come together as a community to buff Little Mac,2,0,0,en
Wed Sep 30 19:51:41 +0000 2020,1311393297873731590,@FallGuysGame @timthetatman Why did they say golden crowns... 👀,1010231368952025089,Shane C.,peanut5man,THE MOON,"Greetings! Here you will find gaming and art topics, and funny edits. Special thanks to @maurac_png for the amazing profile picture! Go check out her art too.",28,0,0,en
Wed Sep 30 19:50:12 +0000 2020,1311392924400193537,"@FallGuysGame @timthetatman That's incredibly helpful, I have the worst goddamn luck ;-;",701182594663079937,Limi,justlimi,Donguri Island,"✌️

Peace, love, and acorns

/'lImi:/

Welcome to Donguri! Enjoy your stay!",53,0,0,en
Wed Sep 30 19:49:15 +0000 2020,1311392688051228672,@FallGuysGame @timthetatman I don't mind having some crowns in the pass but you really should reconsider throwing more than 10 crowns in a single battle pass. I want the costumes that I worked so hard to get to feel like I earned them rather than feeling like I had them gifted to me just cuz I keep losing.,68140440,Shadowking58 #RaymanForSmash #MasterChiefForSmash,mariofan48,,A brony who joined the herd back in May of 2014.,454,0,3,en
Wed Sep 30 19:48:44 +0000 2020,1311392553967722497,"@FallGuysGame @timthetatman Fall Guys please just make online free fall guys in ps4, i still can't belive that i have to pay even more money just to play with jelly beans
I want to get hit by a big yeetus you know",846431067418628100,Bostonboi - AGP,alvaroGame23,,"Como siempre encontrar un dinosaurio que se toque los dedos de los pies es difícil.

#Fortnite #Sonicmovie #TF2 #Minecraft #StevenUniverseFuture",16,0,0,en
Wed Sep 30 19:48:19 +0000 2020,1311392451807113217,@FallGuysGame @timthetatman That kinda cheapens it... at least release more costumes then. Let’s get some more 3 star costumes,871788816029425665,Johnny,J81748582,,,2,0,0,en
Wed Sep 30 19:46:07 +0000 2020,1311391898712649730,@FallGuysGame @timthetatman @h0n3st2g0d 😂😂😂,79079587,James Matthews,Cizypher,,,48,0,1,und
Wed Sep 30 19:45:27 +0000 2020,1311391731603197953,@FallGuysGame @timthetatman So I don't need to win to get a legendary skin. That's very helpful because I bought Fall Guys 3 weeks ago and didn't win any crown (except from those from the battle pass).,1292890738091601921,igorgamesBR07,Br07Igorgames,,"Um cara q faz uns tweets e memes
Meu server do discord:
https://t.co/45Z3HgNr04",1,0,0,en
Wed Sep 30 19:45:25 +0000 2020,1311391723323633669,"@FallGuysGame @timthetatman Please tell me you can buy crowns with a hell lot of Kudos, it doesn’t have to be cheap but dang it.",1298492178780610561,remroller,remroller,,hmmmmmmm,1,0,0,en
Wed Sep 30 19:42:26 +0000 2020,1311390970194341890,@FallGuysGame @timthetatman Just ruins the point in winning,1190318948652335106,Ryan,0ryanharris0,Dublin,,6,0,1,en
Wed Sep 30 19:41:53 +0000 2020,1311390833531383809,@FallGuysGame @timthetatman When will this game be on xbox?,1260771573277110272,aboldbluff On Twitch,ABoldBluffTTV,,"join me at https://t.co/8Bb1jXAoN5
Twitch affiliate
Dubzsquad partnered",93,0,0,en
Wed Sep 30 19:39:17 +0000 2020,1311390179740069888,@FallGuysGame @timthetatman Why is it not on Xbox?,799006538774052864,_Isaac,isaakmessi198,"Illinois, USA",I play video games and drink G-fuel.😂🇸🇻,32,0,0,en
Wed Sep 30 19:38:43 +0000 2020,1311390034084458499,@FallGuysGame @timthetatman Is this normal? https://t.co/mGYIXN1zQh,1311386236767145984,ElPacheco,ElPache89504634,,Pacheco = Pacheco,0,0,0,en
Wed Sep 30 19:36:29 +0000 2020,1311389471150141440,@FallGuysGame @timthetatman Lol the only crown ive been able to get so far is from the tier thing,919372589084086272,Lucarn Anderson,LucarnAnderson,"South Dakota, USA","I am a multi-medium artist. I love writing stories/poems, drawing, creating artdolls, & animations. https://t.co/CWETL0PN9h",30,0,0,en
Wed Sep 30 19:36:19 +0000 2020,1311389430444363782,@FallGuysGame @timthetatman Thank you!! I'm almost Level 40 and have only won one crown so far. It's certainly frustrating but the game is just so much fun. This move is much appreciated ❤️,1041712157035978752,Amber Callan,ambercallanart,"St Louis, MO","Artist drawing Drag Queens, Botanicals and more!",10,0,0,en
Wed Sep 30 19:35:22 +0000 2020,1311389193843740673,@FallGuysGame @timthetatman So excited I can't wait,853785931,Nicholas Baker,Angelganon,Mobile Alabama,"Fan of Games WWE, and my Wife and all things fun",60,0,0,en
Wed Sep 30 19:33:09 +0000 2020,1311388635732701185,@FallGuysGame @timthetatman Fall guys Disstrack on @timthetatman,1258887480151080963,Jay,jay33114981,"New Jersey, USA",,34,0,0,en
Wed Sep 30 19:31:07 +0000 2020,1311388121687359489,@FallGuysGame @timthetatman Thank god lol I only have 1 win (which I'm very proud of),1130542237845213184,☠Unknown☠,UnknownDeity_,"West Virginia, USA",if your reading this you are VERY SUS,534,0,0,en
Wed Sep 30 19:29:31 +0000 2020,1311387721286348800,@FallGuysGame @timthetatman THANK GOD,351038656,🎃,donutrolls15,,,55,0,0,en
Wed Sep 30 19:25:34 +0000 2020,1311386724552114178,@FallGuysGame @timthetatman Instead of adding bullshit to make the game more acceptable to casuals just remove team games so people can win crowns through actual skill instead of luck,814986426022559744,Austin Runge,austin_runge,United States,,4,0,0,en
Wed Sep 30 19:20:22 +0000 2020,1311385416357105667,@FallGuysGame @timthetatman THANK YOU MR/MRS/MX FALL GUYS TWITTER ILYSM,1285636506267328512,lexy 🏳️‍🌈✨☂️ blm,orangejuicelexy,she/her,"running back and forth between tua twt, noragami twt, and mamamoo twt",212,0,0,en
Wed Sep 30 19:19:29 +0000 2020,1311385193102692355,"@FallGuysGame @timthetatman @EricCartmnn 600% more is 21 crowns in total, you can finally get some more crowns 😳",403247267,vuto 🛸,itsVuto,netherlands,my new track “Runaway” is out now!,1073,0,0,en
Wed Sep 30 19:18:46 +0000 2020,1311385016677601280,"@FallGuysGame @timthetatman Hey guys, did you make that you need PS plus for multiplayer on PS4? Because the multiplayer is like 90% of the game",1173310504036687873,AlexInTheBox,AlexInTheBox1,,Im a really small youtuber (the channel name is my name on twitter ofc) my discord is https://t.co/IOdyuBj2oj  have a nice day,8,0,0,en
Wed Sep 30 19:18:38 +0000 2020,1311384980560506880,@FallGuysGame @timthetatman 21 crowns?,1264497665108258816,Toaster4smash,toaster4smash,,Toaster go pa-choo,0,0,0,en
Wed Sep 30 19:15:47 +0000 2020,1311384265477754883,@FallGuysGame @timthetatman :( https://t.co/hv2yarLNpE,841001161083752452,GerScorpio 👾🇩🇪🏁🇷🇺🔭🇳🇱🎮,x_xgamer14,"Bei Köln, Deutschland","Gamer 👾,🦂,❤️🚗: Nissan GT-R 2017 🤤.So du mir,so ich dir! ;) Wissenschaft & Astronomie🖤🔭,Realist, Motorsport Fan🤤🏎 Produkt Designer ✏️ Meinungsäußernd!",209,1,3,und
Wed Sep 30 19:12:48 +0000 2020,1311383511564259329,@FallGuysGame @timthetatman I FINALLY GOT MY FIRST WIN,1242452478739787779,Mako,Cool_Mako,N o,sorry,20,0,1,en
Wed Sep 30 19:11:35 +0000 2020,1311383207636426752,@FallGuysGame @timthetatman i love y’all sm,812468921517404160,cozette!! 🦋,cozettecrossing,hazelwood island,"🛸 hazelwood 🌲 she/her, bad at tweeting but doin my best",8,0,0,en
Wed Sep 30 19:11:18 +0000 2020,1311383135725260802,@FallGuysGame @timthetatman Fall Guys was cool for the time up until Tim got his first win. Then everyone got over that game.,1900852189,24K Platinum,Fate24k,,"Play Fortnite, some LOL https://t.co/AVbtnMQysb also 2 kids and a beautiful wife.
Leave a follow!
Cashapp: 24kplatinum
Big advocate of #SaveOurChilden",49,0,0,en
Wed Sep 30 19:07:56 +0000 2020,1311382287443849216,@FallGuysGame @timthetatman 🙄everyone gets a trophy....,1106032834697814016,6PACandOtto,6PACandOtto,"Los Angeles, CA","Spawned in Minnesota, now I here in L.A.
                                
Gamer, 🏆 Emmy winner, and Fitness.
 I make TV broadcasts in my non-gaming hours.",55,0,0,en
Wed Sep 30 19:07:41 +0000 2020,1311382226983149571,@FallGuysGame @timthetatman Ewww please don't let the people git gud to earn stuff or they will never get better!,240282074,TTF_Legacy,TTF_Legacy,"Portsmouth, England",Twitch Affiliate!👀 https://t.co/HzVWatvSuW 👀 PS4 Player!👀 Nerd!👀 Gamer!👀,116,0,0,en
Wed Sep 30 19:07:32 +0000 2020,1311382187602661376,@FallGuysGame @timthetatman sooo how many days till season 2?,1266410305334185990,0RIG1N,NRig1,,"13 y/o
7th grade
casual gamer",1,0,0,en
Wed Sep 30 19:07:06 +0000 2020,1311382077892292608,@FallGuysGame @timthetatman Do we have another chance at the P-Body skin? 🥺,75434514,Brandon Vinall,BrandonVinall,"Washington, USA",Artist | YouTuber | Singer Just a gaming nerd who just loves to sing and make people feel things through the content I put out!,59,0,0,en
Wed Sep 30 19:06:14 +0000 2020,1311381861038534658,@FallGuysGame @timthetatman Will falls guys come to Xbox,1100149250317537280,SentinelFN,ThackerFn,"Greenville, OH",Subscribe to my yt SentinelFN,3,0,0,en
Wed Sep 30 19:04:03 +0000 2020,1311381310045384707,@FallGuysGame @timthetatman Does anyone know if the shop costumes will return for season 2? I have yet to see the hoodie skin ( the one I really want ) some others . Salty vibes 🤣,1714153310,Bonutay,Bonutay,,,0,0,0,en
Wed Sep 30 19:03:51 +0000 2020,1311381259478872066,@FallGuysGame @timthetatman Yaaaas pls!! I wanted the deep sea diver body so bad but I've been stuck at 4 crowns forever 😫,1094105760,Miranda,Risky_Popcorn,"Eden Prairie, MN",26- she/her- mostly an All Time Low/FOB/As It Is stan acct but also I play DnD and ACNH sometimes,254,0,0,en
Wed Sep 30 19:02:21 +0000 2020,1311380883132178432,"@FallGuysGame @timthetatman Awesome! 
...so can we please have an easier way to default to our teammates when spectating?",1120027004697366528,Arcadio Castellanoz,AJSees_,"Oakley, CA",Just be civil. And wear a mask.,38,0,1,en
Wed Sep 30 19:00:02 +0000 2020,1311380298337259524,@FallGuysGame @timthetatman @JefinhoMenes,1038210025490210816,"Ninguém toca a mão de ninguém (quarentena, porra!)",VeggieSh4rk,"Nárnia, Brasil",Nosso presidente está tentando nos matar!,153,0,1,und
Wed Sep 30 18:59:41 +0000 2020,1311380210600882184,@FallGuysGame @timthetatman Do people keep their rankings going into season 2 or do the prestige possible to like tier 2 level 39? Just asking. Thanks for an awesome game I love it. Helps me escape from a long day.,26946342,The Broseph 🥃🎩,jonsays,On Floor 99 at Vought Tower,I use Waze to cross streets🚶🏽‍♂️Currently learning the skills of vulgar sign language 🤟🏽 .... longtime fan of no time all star Jeremy Lin  #lgm #takeflight,311,0,0,en
Wed Sep 30 18:59:38 +0000 2020,1311380199813115904,"@FallGuysGame @timthetatman Nooooo, uhhhg.
Another game where season One was the only legit season.",712680621030506496,nickYETII,nickYETII,Beach,"@MortalKombat enthusiasts, Roguelite/like crack wh*re, Gaming-Dad (Dad first)",9,0,1,en
Wed Sep 30 18:54:49 +0000 2020,1311378989425061889,@FallGuysGame @timthetatman WHY?,2842679715,Vágottszemű,Kuklopsz33,,,0,0,0,und
Wed Sep 30 18:53:28 +0000 2020,1311378647727529984,@FallGuysGame @timthetatman can you leak the season rewards,770028630902702081,Fall Guy 1955 👑,leapfroggychair,,fall guy good game bread,22,0,0,en
Wed Sep 30 18:52:59 +0000 2020,1311378525904142337,"@FallGuysGame @timthetatman if you cant win at fall guys then you are probably playing with a microwave, you should try a Ps4 or even Xbox",1093768778721255426,pyxl,pixelfirst1tv,,"----Welcome to my store--- Twitch Streamer / Husband / Cat-Dad


https://t.co/GcMEgYW6fv",294,0,0,en
Wed Sep 30 18:52:28 +0000 2020,1311378396526465024,@FallGuysGame @timthetatman Real ease the scout skin on ps4 and if I make this happen  can I get it for free my ps4 psn is bankxo like this so falls guys can see,1176285058413383680,Sebastian,Sebasti20423212,,Hi,0,0,0,en
Wed Sep 30 18:51:18 +0000 2020,1311378103013453824,@FallGuysGame @timthetatman So 24 crowns?,3814512132,jamie drench,spookyjamiee,,October’s Son,41,0,0,en
Wed Sep 30 18:48:48 +0000 2020,1311377474346004480,"@FallGuysGame @timthetatman I have only won one game this season. I have 4 crowns, 3 from the fame pass and one win https://t.co/6XPAqmhz1z",2755917419,Thomas ( ͡° ͜ʖ ͡°) 👑,ItsSimba567,"England, United Kingdom",Just some random person on the Internet.,23,0,1,en
Wed Sep 30 18:44:44 +0000 2020,1311376450327461888,@FallGuysGame @timthetatman very generous :) now that’s gonna make up some wins that could have been acquired!,1236797501031583744,AwesomeAli,AAli2832,,"A happy 🎂17🎂 year old teenager who has a Nintendo Switch! I’m working to be the best. I like to game. I play Roblox, COD mobile, and Mario Kart Tour.",19,0,0,en
Wed Sep 30 18:44:36 +0000 2020,1311376417079218177,@FallGuysGame @timthetatman Boooo,763167486,Nikko,lizard6453,,$NichlasOrnelos,180,0,0,und
Wed Sep 30 18:41:37 +0000 2020,1311375666151997440,@FallGuysGame @timthetatman So you HEARS us but didn't LISTEN to us. We want Fall Guys on XBOX. @Xbox @XboxCanada,167292747,Pvt Problems,PvtProblemsgg,"Alberta, Canada",📺 Twitch Streamer 📺 || 25 || 🇨🇦Soldier🇨🇦,150,0,1,en
Wed Sep 30 18:41:25 +0000 2020,1311375614130171906,@FallGuysGame @timthetatman Yaaaaaaaa,1284529103996059649,Ahmad Nehme,TheRand11565637,,Sub to my YouTube,1,0,1,und
Wed Sep 30 18:39:00 +0000 2020,1311375009097691144,"@FallGuysGame @timthetatman How are you going to future prevent continent droughts? Those were an issue this earlier this season because updates came once a month, but I don’t want constantly working on updates to become a thing that takes the fun out of working on the game for the team.",1119290105422917632,Fellowearthling16,CFellowearthlin,Right here,"Gamer. I look at tweets. Heck, I sometimes even make my own tweets, but they’re not that big of a deal.",24,0,0,en
Wed Sep 30 18:38:31 +0000 2020,1311374885562843137,@FallGuysGame @timthetatman Still dont got the free suit you gave to all players 😥,59069720,Ronni S. Hansen,RoHa4800,Denmark,"Im a 36 year old Gamer dad from beautyfull Denmark. I love my 2 kids, watching movies and playing games....",71,0,0,en
Wed Sep 30 18:37:56 +0000 2020,1311374737059336196,@FallGuysGame @timthetatman @kamsays here you go kam!! You can finally get some crowns,439478873,bubber looney👑,ULBubberLooney,"Elkhorn City, Kentucky","@LooneyKasi L1C4, Braves, Rams, Lamar Jackson, Donovan Mitchell, Kobe Bryant is the 🐐, Gary Sheffield is a hall of famer. LETS TALK SPORTS! CHEERS 🍻🍻🍻",399,0,0,en
Wed Sep 30 18:35:41 +0000 2020,1311374171511959553,@FallGuysGame @timthetatman oh... that's a shame,1021093290681171968,Kai,KaizirTweets,a place that's funny xd,proud owner of jam sessions,12,0,0,en
Wed Sep 30 18:33:59 +0000 2020,1311373745647480838,@FallGuysGame @timthetatman Less drastic EXP curve?,20420011,SirTommy(Gun™),sirtommygun,"Pennsylvania, USA","🏳️‍🌈 Future game designer.
PSN: thesirtommygun",549,0,0,en
Wed Sep 30 18:31:58 +0000 2020,1311373236446388224,@FallGuysGame @timthetatman When season2 start I’m still hustling to level 40😤,607393893,Fiesta Knight,lonestar_knight,"Texas, USA","I like dinosaurs and knights. police the police, stay strapped or get clapped, and racism is not cash money. #blm",28,0,0,en
Wed Sep 30 18:29:12 +0000 2020,1311372540233871363,@FallGuysGame @timthetatman Is the season more than 40 levels this time around 👀👀👀,20731639,Austin Pieper 👑,CinCityRedAngel,Ohio,"Twitch: https://t.co/ug8UATQP4a
FB: https://t.co/OwiXJErHhc",151,0,0,en
Wed Sep 30 18:27:32 +0000 2020,1311372120681668608,@FallGuysGame @timthetatman @PastyPlatypus Crown time!! Woooo,620126536,Wtfgamepad,wtfgamepad,Pacific Northwest,"Lover of my kids/wife, gaming, NFL(Chargers) MLB (Padres) aka Rob Ukulele aka THE Gentleman Of Leisure #OGNetwork #Mightysquad
WtfgamepadEnt@gmail.com",461,0,1,en
Wed Sep 30 18:27:31 +0000 2020,1311372115698790400,@FallGuysGame @timthetatman So happy to hear that more people will be able to get crowns and buy the fancy outfits that they may want.,3164927012,KellyC,Coolishy777,"Alberta, Canada","Thinker of ideas and dreamer of a better world.
Finder of obscure information.
INFP. Spiritual.",6,0,0,en
Wed Sep 30 18:26:57 +0000 2020,1311371975059800067,@FallGuysGame @timthetatman https://t.co/eqitEHMivy,3307334783,Luke TheNotable,LukeTheNotable,Day 1659,"The 1000 Days Man
👕 - https://t.co/OiofJrZw9T















❤️ - @TorsThe   
🖋️ - @itsMaeder",113138,5,180,und
Wed Sep 30 18:26:24 +0000 2020,1311371837864128512,"@FallGuysGame @timthetatman Really!? Thats what you guys heared? Just un patch the game and give 2nd place  500 famepoints and 3rd 250 famepoints. Because thats the point what really fucked up the people get nothing for there good perfomance, let the rest like it is/was. End of story",2644379652,Dominik S.,shabbydragon,,,2,0,1,en
Wed Sep 30 18:26:11 +0000 2020,1311371783203770369,"@FallGuysGame @timthetatman Or you know, just stop the hackers",2207985362,.,miserybizniz333,,proceeds to describe themselves,8,0,2,en
Wed Sep 30 18:25:50 +0000 2020,1311371692774744064,"@FallGuysGame @timthetatman I don't play to win, I play to dress up as a pigeon and grab people for no reason.",37942871,Pizza Goblin 🍕,Gavpwn,,,11,0,0,en
Wed Sep 30 18:25:22 +0000 2020,1311371574667350018,@FallGuysGame @timthetatman Can't wait to play this on Xbox ❤,1268980909702815744,Ramingo,Ramingo11,,,5,0,0,en
Wed Sep 30 18:25:09 +0000 2020,1311371520900567042,@FallGuysGame @timthetatman When is the pineapple costume going to be fixed for team games. Regardless of the color team it shows up white! Quite confusing!!!!!,14399204,Chris,christophetaitt,NJ,The search for truth is more precious than its possession.- Albert Einstein ,996,0,0,en
